species,spp10,spp2,dir_species,image,subset
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,94244ced-610a-49b3-ac54-31173e6389e6.jpg,validation
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,a1ef24b9-cc51-4fc3-8b38-d59859c8215b.jpg,validation
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,a4949a63-cb6f-4553-b7a2-4b485ee34246.jpg,validation
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,a626e3ba-0486-4395-962e-6ff26cc55180.jpg,validation
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,a81d0f9e-6631-4540-809e-2f3c47fda6fa.jpg,validation
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,b6351819-aac9-4640-aa7f-c993fd40c1f5.jpg,validation
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,baa01566-caee-4e7d-b448-0ac2492ebcc9.jpg,validation
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,bd9c96f5-b7af-4b7a-84e8-8e03a2733670.jpg,validation
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,c503447b-e978-4434-b074-4735a6f4e919.jpg,test
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,ca5426dc-3618-44e8-83ec-caab0984cc13.jpg,test
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,cdbc515d-3462-4417-bca1-3a604006f8da.jpg,test
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,da6d8605-b777-4b35-9ccc-a1f62f2d59f4.jpg,test
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,def5451c-08f6-48eb-8ba3-a2ef59f2094f.jpg,test
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,e37066c5-72e9-45ca-af11-882adc2fc831.jpg,test
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,e8ae164f-6c70-47c9-b8ab-317258da562d.jpg,test
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,f06f62d3-c372-41ec-979e-20a9b2aec7a4.jpg,test
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,f647135a-e2a9-4e34-a9c9-ae36eaa9a337.jpg,test
02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/02915_Animalia_Chordata_Actinopterygii_Syngnathiformes_Aulostomidae_Aulostomus_chinensis,ff0a8cd2-9983-4be7-89b3-165201dafd54.jpg,test
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,00a83b45-bd16-4c7b-9e7a-7f827a8f46c3.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,010ca34b-b1fe-4b48-a4dd-fdd3f5b49c10.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,01fa2380-88f3-4688-87e6-90ac9ce4d319.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,09bcafb4-cc9c-4db0-9573-b3442dfa6d37.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,0a5e7bc8-3e39-4f19-8589-d5f659fb0c30.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,0c43b2c2-de93-4326-96a0-1a7ac61b96d3.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,1339aa88-a7db-4327-9de8-9a0977d90102.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,14454a9e-aaef-4988-bb35-e9156cff527a.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,14f539df-f23a-42d8-993d-2b25c069130b.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,1dc1a3b1-74ac-4300-afcc-903b226c1a23.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,2db39c92-add9-4153-a049-b11263fd6b3a.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,390d07f1-2a08-405b-8511-37066dd06823.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,40479226-ae23-4709-bdf9-368cb17860b3.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,4da3fdfb-fe53-4b22-848f-d0b0191c75d7.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,4f5613de-088e-4c26-9e05-b233e5d4a5f6.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,52e125e8-a47d-44ed-9bf1-79f493b9bb7b.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,52fe74cd-fa66-48b8-b28e-b79edd4d46a6.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,5317119a-c069-4a2a-a2d6-ab37163640d1.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,5ddfd393-07d6-4198-b849-bdfe45c77be8.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,6504583c-c4b2-44bd-bafd-44429e41484e.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,6fcadaf0-0497-44d9-8774-e24b6bc5bb1d.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,7029cabd-ab78-475e-85e6-08d409ea2b12.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,7182239a-28eb-47c2-b89d-f07540d851f6.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,7a08a0a5-512d-48e5-96d1-fd7763278a87.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,91795c63-57b4-46cb-a70a-69de1e060324.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,92771ad4-5acd-4061-8c15-c4e1d47872ec.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,95b16f9d-2a12-4242-98f3-34d0feee56c9.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,9aa6eb55-37c8-4c37-b706-b6fb2255b54a.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,9cdfe824-22a2-4d6a-bfc1-f070159cde21.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,a162ccc7-b015-48c0-9725-4276b7edd328.jpg,train
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,a4df993c-d10f-40c8-8546-ab09ff467bc7.jpg,validation
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,a9827135-7d7c-4e0b-95ae-09cebfd9b772.jpg,validation
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,b36aea75-d06f-4fc3-a0b9-b90099e3333f.jpg,validation
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,b878ffcf-482c-4321-96ac-705fcfc119e8.jpg,validation
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,be400241-a656-446c-9f5d-390a3fb16c2f.jpg,validation
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,bfc840f5-d3dc-435d-90c3-1c4ffbaaa07b.jpg,validation
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,c07b1c42-664d-4710-a40d-7864f4c636ac.jpg,validation
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,c6edc5e1-9b3f-4808-85aa-1fb6fadb6211.jpg,validation
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,c98720c2-7b50-4311-bdf9-6c535cd3df9f.jpg,validation
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,d040f25d-aae3-4084-8e92-f792113e7fda.jpg,validation
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,d6eb2e28-038b-4b85-863e-57a592e3ab31.jpg,test
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,df620ab3-b69d-4e0c-8f96-78db0a446cf8.jpg,test
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,e24fe4f0-7306-4246-8fa7-99cac05893a4.jpg,test
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,e2fc577a-0743-4e13-bb0a-866e8fd3f597.jpg,test
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,effc6d04-811f-4854-bde8-f7eab091913b.jpg,test
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,f55b118c-a41b-4e7b-acb3-af65db5a839f.jpg,test
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,f83fe25b-0482-49e3-97de-b815cfc9f841.jpg,test
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,f9737ae6-cd46-4075-9450-aeb5c930e1f8.jpg,test
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,fb8d5f24-2c86-4a6f-a72e-cd04100bdbfc.jpg,test
03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03086_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Eurycea_wilderae,fe6fa881-ba1a-45b1-bced-c74b2893a391.jpg,test
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,023796dd-ea4d-42e1-bf84-ace0330cbe67.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,03c0cfee-8399-4d41-907e-51e5d209f116.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,1031a52c-14ce-4e32-b7c4-bf7887b88395.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,10fa06ab-801d-4df8-9e60-8950f6b7002d.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,14cd7f65-622b-41b2-b2d9-5e21e5561265.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,15472b25-e18a-4138-9fd8-89fb7c6eb6bd.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,1b7632e8-64ce-4356-9e3e-79b1e25b9730.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,1ee7c22f-d269-48d2-a7b3-0e25e9a1d3d1.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,2125cfae-241b-422e-b332-9634b00870c8.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,26a9c8b4-4d8d-4c44-b4ee-3ffad54f04c5.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,28e8f378-f5cf-41cb-8a43-f425c2f2c564.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,2d9c83ca-f054-47ff-bb89-7a528cd29d2a.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,32ebb485-03d7-44b9-a506-c45fe77924c4.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,3eb5fc14-fb1f-418c-ab40-6d992946a31f.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,403a8473-999f-40c4-9847-ed9f769cafd6.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,471c9246-9567-44a1-a8e3-9e49ed18f915.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,4a20c034-d9cb-4a82-9006-ea66cd3e3d39.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,503c1023-2de8-4a6b-a442-ceff2475c26a.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,58f59d42-8b5f-46f4-9fc0-03d4632f3be7.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,5e6405ee-205d-44c7-ac63-e8944a9a9eb3.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,6610d023-43c0-4317-b276-10d67adf0ccc.jpg,train
